Country.x,Year,key,Government Education Expenditure,AMA.exchange.rate,IMF.based.exchange.rate,Population,Currency,Per.capita.GNI,X.Agriculture..hunting..forestry..fishing..ISIC.A.B..,Changes.in.inventories,Construction..ISIC.F.,Exports.of.goods.and.services,Final.consumption.expenditure,General.government.final.consumption.expenditure,Gross.capital.formation,Gross.fixed.capital.formation..including.Acquisitions.less.disposals.of.valuables.,Household.consumption.expenditure..including.Non.profit.institutions.serving.households.,Imports.of.goods.and.services,Manufacturing..ISIC.D.,X.Mining..Manufacturing..Utilities..ISIC.C.E..,Other.Activities..ISIC.J.P.,Total.Value.Added,X.Transport..storage.and.communication..ISIC.I..,X.Wholesale..retail.trade..restaurants.and.hotels..ISIC.G.H..,Gross.National.Income.GNI..in.USD,Gross.Domestic.Product..GDP.,Learning.Adjusted.Years.of.School
Benin,2020,Benin 2020,3.09441518783569,6.35488216981081,6.35488216981081,16.3526240680447, CFA Franc BCEAO ,7.11395610956603,22.1707837741209,18.0207037535386,20.5533084079277,21.8602469198982,23.2460954303445,21.3044689432629,22.114825031974,22.0980141290099,23.0912290194481,22.0882166514635,21.1417905782674,21.260785377844,21.9484783839528,23.3850300849935,21.3249867762384,21.5489243467306,23.4656316657874,23.4760817272524,5.6664166
Bhutan,2020,Bhutan 2020,5.54341268539429,4.31881479150978,4.31881479150978,13.5573963492017, Ngultrum ,7.94200680848986,19.9142864366507,NA,19.209137817953,20.3518285741885,21.2161459299725,19.9979995524479,20.4766414457986,20.4789911640531,20.865484413237,20.7961105918628,18.7404428769216,20.1730122240136,20.1206431959872,21.5357059686664,19.1253321909463,19.3823110879683,21.4991825027559,21.5628644219771,6.3267903
Brazil,2010,Brazil 2010,5.64879989624023,1.01495046329819,1.01495046329819,19.0954271284914, Brazilian Real ,9.29679325970638,25.2331402183429,24.0546915384288,25.4939504614205,26.2039047602926,28.1906369038645,26.7635205482262,26.9012099509991,26.84136303499,27.916200058163,26.295419869128,26.3616205062837,26.7046800482034,27.4614183315436,28.2622928927709,25.7471463577993,26.3472833431374,28.3918269449628,28.4240136314587,7.648079
Brazil,2017,Brazil 2017,6.32047986984253,1.43303228898746,1.43303228898746,19.155473392685, Brazilian Real ,9.18122047340233,25.2764465432451,21.0412271028238,25.063251002528,26.2762254218719,28.1906369038645,26.7539510972101,26.4336928543246,26.4270483116059,27.916200058163,26.2204340622437,26.1214285384687,26.4237094103404,27.5167319695275,28.2076344802331,25.6505195221109,26.3472833431374,28.3341186273422,28.3537270987305,7.63
Brazil,2018,Brazil 2018,6.08851003646851,1.53768953968098,1.53768953968098,19.1634110741856, Brazilian Real ,9.0902045707362,25.1628078447406,NA,24.9217042173087,26.3616205062837,28.1134472651735,26.6660652120757,26.3896925250623,26.3896925250623,27.8461324955463,26.332737632135,26.0315335343526,26.4034384459669,27.4301281735504,28.1317964038416,25.5830782413158,26.2606001039689,28.2515976036542,28.2833463019688,7.774814
Brazil,2020,Brazil 2020,5.77150011062622,1.81729380681812,1.81729380681812,19.1777239189613, Brazilian Real ,8.80252249828442,25.1577384246953,NA,24.6739561986849,26.2163272802911,27.821641475538,26.4169979757525,26.1656835474725,26.2080627704412,27.5378087342075,26.1743042905164,25.7858608699797,26.1870976419763,27.1610174866844,27.8778811938609,25.3192676118488,25.9327519897933,27.9816779875424,28.0025846723617,7.8728395
Bulgaria,2010,Bulgaria 2010,3.85746002197266,0.907206259525298,0.907206259525298,15.8426417092424, Bulgarian Lev ,8.78385589664394,21.4381782959735,18.9454926185264,21.8728182582145,23.9578458239824,24.4341059271013,22.8473075018215,23.1581214244044,23.1432033093222,24.2052215021351,24.0196847658896,22.4981022150318,22.9075217379053,23.6557116889455,24.5128598915482,22.3278104462769,22.5802714687498,24.6263743509227,24.6488438072955,9.222812
Bulgaria,2017,Bulgaria 2017,4.07755994796753,1.00629900245545,1.00629900245545,15.7871481846492, Bulgarian Lev ,8.99442066575129,21.5955121787895,20.6112164953302,21.466639262399,24.4036441557374,24.5282042737244,22.9447892404062,23.1850113172591,23.1057022120625,24.29844779754,24.3371063697079,22.838923840383,23.2157211727446,23.7092045655622,24.653369529335,22.501980518864,22.8748778329951,24.7814347248591,24.8042016543933,10.29
Bulgaria,2018,Bulgaria 2018,4.04709005355835,0.977213348626865,0.977213348626865,15.7780575441723, Bulgarian Lev ,9.1075321519945,21.5324662441276,21.211594831305,21.5993378776929,24.498253547207,24.6471791480809,23.1113720976863,23.3678905955558,23.2448716336665,24.4047484425278,24.4588231833343,22.9192911069566,23.2463249250782,23.8676660687551,24.7750329861739,22.6781711608386,23.0373583044075,24.8854638829286,24.918388630032,9.80042
Bulgaria,2020,Bulgaria 2020,4.50513982772827,0.999282931547259,0.999282931547259,15.758441416194, Bulgarian Lev ,9.18152929012206,21.6194687973466,20.6098454800777,21.814861920847,24.3975057347645,24.7229101518109,23.3348410706492,23.3823730170772,23.3178304168652,24.4358189534778,24.3619573744387,22.9157598800391,23.2363359459537,23.946229624139,24.8330193274404,22.8138703212457,23.0225867231093,24.9398742809118,24.9751684128635,8.687309
Burkina Faso,2010,Burkina Faso 2010,3.50222992897034,6.20713428210587,6.20713428210587,16.5953756183311, CFA Franc BCEAO ,6.4150969591716,21.6146183667256,19.0552940433861,20.0304530444725,21.4518055722177,22.885549292326,21.1018233393104,21.5212154106428,21.4324600917291,22.7016132589444,21.7825236052161,20.9271127128212,21.480036652607,21.7089048600718,22.9558650274185,19.7356043694201,20.9073560179687,23.00923358243,23.0357780554749,3.1555173
Burkina Faso,2017,Burkina Faso 2017,5.62846994400024,6.36588049642479,6.36588049642479,16.8030019182779, CFA Franc BCEAO ,6.52941883826223,21.7893565943759,18.9161568523452,20.0211946213715,22.0401099820133,23.1991712673691,21.6405474561295,21.8586128984925,21.8044353992404,22.962910235491,22.2556918584716,21.0929566484725,21.83872353432,22.1075936809885,23.2611657787859,20.2532140737423,21.1841229894117,23.3316676689002,23.3699339416416,4.2
Burkina Faso,2018,Burkina Faso 2018,5.488609790802,6.32157095476624,6.32157095476624,16.8306887285271, CFA Franc BCEAO ,6.62804137617953,21.9281919091681,19.9523101907676,20.071223956052,22.2312344672661,23.2927920071115,21.7272447739437,22.0179504329497,21.8824317852269,23.0583680398387,22.3655797883577,21.2375625275837,21.9888600148255,22.2383628452767,23.3851286245431,20.292543306723,21.2657943133198,23.4568497150565,23.4889599843208,4.3516855
Burkina Faso,2020,Burkina Faso 2020,5.15086507797241,6.35712451245048,6.35712451245048,16.8846153582983, CFA Franc BCEAO ,6.6945620585211,21.9170182988473,19.7781923215003,20.2027411540059,22.3049241242763,23.3403203908215,21.8085281836932,21.9862896742117,21.8698574611512,23.0967854179229,22.2856599293841,21.2350636134188,22.3816065083538,22.3718950182542,23.5245531175556,20.3454457140064,21.0853986802183,23.5778319624748,23.6099422317243,4.5330615
Burundi,2010,Burundi 2010,6.67801666259766,7.11618984806411,7.11618984806411,16.0267044419466, Burundi Franc ,5.40267738187228,20.4760353044851,16.478680680539,18.2592069504626,19.1002209582091,21.4659579548581,19.7080434355831,19.6384003436297,19.5950359185265,21.2767277468418,20.2202342704507,19.1537567907122,19.2430062971026,20.2445431404673,21.3748375563889,18.0899185181466,18.7097160978057,21.4270221332933,21.4323540956682,4.3617525
Burundi,2017,Burundi 2017,5.00918865203857,7.45590847889399,7.45590847889399,16.2274516340949, Burundi Franc ,5.6937321388027,20.93312086564,17.36948742265,18.5757873181955,19.4179688562703,21.9543738312671,20.2117334134563,20.0040136134859,19.9295562425171,21.7619321611039,20.601554458194,19.8246414546021,19.9094466401414,20.7032874228406,21.8542300787156,18.6648531351626,19.1003721249267,21.9170706554681,21.9165295578863,5.08
Burundi,2018,Burundi 2018,5.4135274887085,7.48654429450262,7.48654429450262,16.25728986699, Burundi Franc ,5.66988092298052,20.8826560640552,16.8066459821771,18.5846850087932,19.5286662167585,21.9553424896593,20.252546662159,20.0128332833856,19.9714790925381,21.7542374398694,20.6237537458648,19.9020114019195,19.9822079923434,20.7666479180467,21.8627106679191,18.6914018235378,19.0215935002187,21.9245409703279,21.9224228768708,5.3796825
Burundi,2020,Burundi 2020,5.32158517837524,7.55801905844917,7.55801905844917,16.3186031694715, Burundi Franc ,5.6970934865054,20.9258948364063,16.8099289187128,18.6568909297542,19.4587859936826,22.0838865480598,20.555049747053,19.8139922720665,19.7631355440451,21.8395350807062,20.738709860688,19.9335148882574,20.0168598516243,20.8306262861034,21.9158792702181,18.7602502077811,19.0999155800888,22.0136120388214,22.0083946932557,5.1646743
Cambodia,2017,Cambodia 2017,2.09646058082581,8.30686220402356,8.30686220402356,16.5774610190311, Riel ,7.18159194461187,22.3682472321093,19.2113913230027,21.737580744223,23.3228068300875,23.580449781958,20.8509978842032,22.3479465180698,22.3035429554991,23.5129682183183,23.377695500678,22.001466070048,22.1303317021733,22.0841246385342,23.7597344495123,21.3075495709659,21.8598032245015,23.7582289010548,23.8223305993163,6.9
Cambodia,2018,Cambodia 2018,2.44785928726196,8.30700705405634,8.30700705405634,16.5896754748564, Riel ,7.26612877955645,22.4113243905813,19.2112464347707,21.9267112641335,23.440285715413,23.6452448972046,20.9142759594306,22.4744893346346,22.4354739262658,23.5778691529907,23.4676241156454,22.1138852375843,22.2498642193597,22.18941559189,23.8607985214816,21.3921026628961,21.9527326796596,23.8550660139597,23.9248633918322,6.8543167
Cambodia,2020,Cambodia 2020,3.0023500919342,8.31722481391552,8.31722481391552,16.6126004720356, Riel ,7.30182234213793,22.4769350243495,19.2149207525321,22.0489569258032,23.482846936686,23.6872989272438,21.0549637165847,22.5853343857239,22.5503542366047,23.6126719926321,23.5058332372861,22.1535769406601,22.3334779502097,22.2112912882706,23.8888258879725,21.2853423126193,21.8134914939263,23.913891800627,23.9537243748938,6.8439803
Cameroon,2010,Cameroon 2010,2.84803009033203,6.20713428210587,6.20713428210587,16.8051260118626, CFA Franc BEAC ,7.22256601882217,22.2805333609848,NA,21.1512285767775,22.5392503779399,23.8656331539531,21.8663372972594,22.3345624437374,22.3507455017558,23.7201094403446,22.6452292082752,22.1071044148476,22.4403235117175,22.4986790428346,23.9721783469781,21.9406895771588,22.2564770067093,24.0271178054712,24.0367493962347,5.451394
Cameroon,2017,Cameroon 2017,3.05962991714478,6.36588049642479,6.36588049642479,17.0098142249871, CFA Franc BEAC ,7.28276117960559,22.5194428497783,17.8005172609291,21.3907324586077,22.614037708983,24.1238114171988,22.1622625845047,22.6719453017618,22.6642533795452,23.9722435714204,22.7416025959886,22.3074789692741,22.6238373237906,22.8026531290298,24.2186942708793,22.2276067425567,22.4807931743459,24.2916164330787,24.3095184538299,5.5
Cameroon,2018,Cameroon 2018,3.03096008300781,6.32157095476624,6.32157095476624,17.03745160025, CFA Franc BEAC ,7.35755620091035,22.6096086361299,NA,21.5241861402857,22.7367812779119,24.2320900985815,22.2845401851163,22.778683746809,22.7792983441844,24.078212451669,22.8905836201689,22.4226224128642,22.7565123919375,22.913441021149,24.324052177268,22.3071822558332,22.572444495528,24.3942395202429,24.4114911286428,5.2889247
Cameroon,2020,Cameroon 2020,3.10390138626099,6.35712451245048,6.35712451245048,17.0923189325075, CFA Franc BEAC ,7.3185395485679,22.6823099131371,NA,21.6237085355198,22.537272194809,24.2747947900021,22.339794076696,22.702879683096,22.7087786753686,24.1188142435841,22.729741528157,22.4139477132876,22.6786814215812,22.969458206908,24.3564015457225,22.3624356240228,22.6116372294037,24.4101466264603,24.4320569665037,5.2868743
Canada,2010,Canada 2010,5.356369972229,0.708115978508707,0.708115978508707,17.3407944149465, Canadian Dollar ,10.7510282405812,23.9075328843068,19.6322325052893,25.4417647082504,26.8802448225341,27.8700380163998,26.5725906168962,26.6634370896695,26.6608020420315,27.5498110605041,26.9418659566401,25.810862172185,26.4598381344288,27.3631416707743,28.043130766756,25.4417647082504,25.9702899091122,28.0947551321613,28.1134472651735,11.427462
Canada,2017,Canada 2017,4.95996999740601,0.831924515324602,0.831924515324602,17.4143107247697, Canadian Dollar ,10.7044123252695,24.1629086295941,23.3686705911148,25.4854397717527,26.9751697201142,27.8933853803968,26.5580765740119,26.6842711765723,26.6475216343636,27.5860237499989,27.0422339506946,25.7984396521865,26.3400369346166,27.4053744343975,28.0562888513335,25.5023893300663,26.001380496182,28.1196011307478,28.1317964038416,11.74
Canada,2018,Canada 2018,4.8889799118042,0.83106179768002,0.83106179768002,17.4273808547845, Canadian Dollar ,10.7300723713258,24.1018636601846,23.1232422617358,25.5190563825514,27.0458310768755,27.9311257083796,26.6010016187289,26.7122272538388,26.6842711765723,27.6290191132589,27.1033883738479,25.8590642740026,26.4203593234552,27.4458956318031,28.1072552949255,25.5515795742567,26.0364718159931,28.1557496448641,28.1733454067545,11.784588
Canada,2020,Canada 2020,4.88794994354248,0.850643402956379,0.850643402956379,17.4501636309204, Canadian Dollar ,10.6676522203314,24.113823988785,NA,25.4768560280614,26.9032824906011,27.9010482531424,26.6448442565929,26.6258991703505,26.6713008261297,27.5691457122115,26.9713087114568,25.8046702019371,26.3472833431374,27.402865022792,28.0562888513335,25.5023893300663,25.9962653955153,28.1196011307478,28.1317964038416,11.724046
Central African Republic,2020,Central African Republic 2020,2.14468050003052,6.35712451245048,6.35712451245048,15.4913017813084, CFA Franc BEAC ,6.13339804299665,20.42785038552,NA,17.4254029719915,19.5978663381744,21.5764167498962,19.6278049125098,19.9004392410767,19.9004392410767,21.4227156431688,20.4817168398232,19.8751666746025,19.9151556417305,20.0681899418931,21.5233228868457,17.7237677215024,19.8782934831382,21.6215232935215,21.5671284314156,2.6961548
Chad,2010,Chad 2010,1.98194003105164,6.20713428210587,6.20713428210587,16.291605834707, CFA Franc BEAC ,6.88346258641309,22.0036517448181,19.4576734507871,20.3756420276259,22.2703309017449,22.8580627733579,20.910672192545,21.7439977040977,21.6368139982096,22.7041586194931,22.0455785703681,20.2949779610355,22.0169460075896,21.029444527618,23.0497891088466,20.0322788175574,19.884840276711,23.174274911775,23.2227431622384,2.7752626
Chad,2017,Chad 2017,2.45481991767883,6.36588049642479,6.36588049642479,16.529270096405, CFA Franc BEAC ,6.77308037565554,22.35838085398,19.9143846482886,19.7558650517898,21.8530723060771,23.0711368089829,20.9679780880734,21.6292901849839,21.4308627568621,22.9409481287053,21.710481195187,21.0247604658113,21.8712707314541,21.5129234299251,23.2876329593266,20.0784731180323,21.195145107327,23.301535899863,23.3147104153944,2.64
Chad,2018,Chad 2018,2.25947499275208,6.32157095476624,6.32157095476624,16.5630513716911, CFA Franc BEAC ,6.87832646829133,22.4709603607045,20.3680056888547,19.6082033557479,22.0980699186683,23.1377012150057,20.9463675145839,21.9085198869436,21.6673766907243,23.0191793737183,21.8374207619549,21.0354150226631,22.1422688445301,21.6532678643121,23.429062834491,20.2064605757299,21.2137209595224,23.4404686343605,23.4551814577475,2.872748
Chad,2020,Chad 2020,2.73960399627686,6.35712451245048,6.35712451245048,16.6276025255567, CFA Franc BEAC ,6.72503364216684,22.4610231292332,20.5537478167402,19.8966659395241,21.867275595385,23.1428123983362,21.0024067999984,22.0942620153101,21.8531188191561,23.0176945047579,21.8465653755889,21.0925116501757,22.1784948160232,21.7272840253973,23.4757907797815,20.305282674914,21.3582538590297,23.3509808283228,23.4252682497215,2.830429
Chile,2010,Chile 2010,4.18953990936279,6.23685707742903,6.23685707742903,16.6489687543946, Chilean Peso ,9.38815177329225,22.7903919187091,21.9657451402046,23.2943443245485,25.1359095734347,25.7602184393665,23.9989811515992,24.6466156970869,24.5756528593874,25.5674529234129,24.9492658557247,23.8820530722822,24.8965327902756,25.0531235307557,26.0265707450105,23.6212599612674,23.7805330801304,26.0364718159931,26.1123375667675,9.021066
Chile,2017,Chile 2017,5.43278980255127,6.47671662649961,6.47671662649961,16.7261520453764, Chilean Peso ,9.5792797987349,23.1235971530894,20.3087239204682,23.6046873330347,25.089924085159,26.0939038650787,24.3891497189569,24.7989420747465,24.7876604799642,25.8937498319902,25.046086520385,24.0836903131959,24.8779082986915,25.4053970640799,26.2566553256779,23.7499576787838,24.1982947893527,26.3067621457319,26.3472833431374,9.57
Chile,2018,Chile 2018,5.473060131073,6.46501938381453,6.46501938381453,16.7441116723975, Chilean Peso ,9.62568980215832,23.1744217549779,21.9490500443327,23.6732827115318,25.1573576604419,26.1482158544322,24.50487069195,24.9929148111218,24.9440917520637,25.9327519897933,25.1958298467709,24.0686369201206,24.8695289879013,25.4506536556676,26.3029956629364,23.9419085500062,24.236990109618,26.3687127345932,26.4102411932896,9.688812
Chile,2020,Chile 2020,5.62993001937866,6.67673983307016,6.67673983307016,16.7756320267981, Chilean Peso ,9.41507552360704,23.0575598607456,NA,23.4383125310772,25.1014578298327,25.9543744538063,24.4252294605157,24.7246900516023,24.7862893768026,25.7068724586616,24.9451545890321,23.8373053878736,24.8277721049742,25.2916359914044,26.1526114659052,23.7234949026087,23.9570516558729,26.1913259780858,26.2566553256779,9.40743
China,2017,China 2017,4.11133146286011,2.04882189426347,2.04882189426347,21.0670512370804, Yuan Renminbi ,9.07325983142782,27.5870692284004,25.6790928945547,27.4767037555454,28.5147886560976,29.5405636208131,28.329155838,29.2987279364868,29.2700178306044,29.1870582516357,28.4240136314587,28.8722897049985,29.0346641153833,29.0420080896391,30.140620378307,27.5278803570101,27.9816779875424,30.140620378307,30.140620378307,9.67
China,2018,China 2018,4.02442407608032,2.0302456747054,2.0302456747054,21.071856821859, Yuan Renminbi ,9.18635500922567,27.6508237432257,25.6060677595404,27.6209707800761,28.6093472387225,29.6657267637671,28.4639302388641,29.4376691976505,29.4144123354863,29.3081176768367,28.5671144750993,28.9842756229705,29.1461483488916,29.1785836246448,30.2629099560653,27.6702418290828,28.0947551321613,30.2556897080918,30.2629099560653,9.171392
China,2020,China 2020,4.2333812713623,2.0669598774151,2.0669598774151,21.0773883736635, Yuan Renminbi ,9.23268877563994,27.796535554407,25.5830782413158,27.6798112800989,28.6316529962368,29.7265820394884,28.5552800174523,29.4826205855128,29.46200129831,29.3555718354633,28.4896827349665,28.9816882994055,29.1417430554237,29.2738938044491,30.3188686097133,27.7620493783358,28.1072552949255,30.3120426446429,30.3188686097133,9.270027
Costa Rica,2010,Costa Rica 2010,6.56574010848999,6.26687639866701,6.26687639866701,15.346392806527, Costa Rican Colon ,8.97297111339799,21.6161789860993,18.7724977170354,21.4675064713521,23.2379827621274,24.1536131374305,22.5573075081527,22.7340514898185,22.7148345032443,23.9271593909288,23.2928983400354,22.4260103417069,22.6221245314503,23.498090182754,24.2653538005261,21.685532344693,22.2623205381762,24.31920766108,24.3518281470396,8.448671
Costa Rica,2017,Costa Rica 2017,7.06980991363525,6.34302433895892,6.34302433895892,15.4237163116024, Costa Rican Colon ,9.34888418142424,21.7685191001255,NA,21.7581116274572,23.7102943400953,24.6213827984594,23.0157319321338,23.1149735845226,23.1212030881364,24.397290240499,23.6963583856583,22.6834949290162,22.9063603102419,24.0659377704263,24.7466691223435,22.4180853130123,22.7538048242725,24.7724895224028,24.8261743672205,8.58
Costa Rica,2018,Costa Rica 2018,6.76991987228394,6.35952629176207,6.35952629176207,15.4330624627482, Costa Rican Colon ,9.36853998664973,21.7524612521086,18.4621854813507,21.7828548287867,23.7706239685725,24.6476480014128,23.0367318983092,23.1626953395834,23.153563126677,24.4248736566291,23.7547396456827,22.7305649352086,22.9557546335827,24.1055839540997,24.7814882246477,22.4407616712649,22.7843921857708,24.8015220025098,24.8571542166244,8.500433
Costa Rica,2020,Costa Rica 2020,6.62898015975952,6.37315058584307,6.37315058584307,15.4492714537087, Costa Rican Colon ,9.34469642447526,21.7326183760194,NA,21.6723354037122,23.6988858415932,24.6450645891571,23.1186074700715,23.0080323410059,23.0561718671203,24.4000534403084,23.6001212232502,22.791460860713,23.0191443932129,24.1471076623193,24.7795472734882,22.3763416177162,22.6086278314937,24.7939212359485,24.852945480394,8.993311
Croatia,2010,Croatia 2010,4.21689987182617,1.87149606590055,1.87149606590055,15.2899721486521, Croatian Kuna ,9.50755189464409,21.5190770030425,NA,21.7477906145335,23.7976029353927,24.6154156301145,23.2955831406899,23.2621252956967,23.2642828465066,24.3045603834427,23.8431964831396,22.7833208911719,23.0430948534069,23.8622134890684,24.6664697044819,22.3370503046082,22.8402817355959,24.7974787654477,24.8287496481598,10.321753
Croatia,2017,Croatia 2017,3.86269998550415,2.03127899926466,2.03127899926466,15.248800139973, Croatian Kuna ,9.50046944807102,21.2096535024699,20.8731367105975,21.4705629595131,24.0432921032419,24.5020244801057,23.1791869673224,23.2272916740845,23.1275003673979,24.1922625974909,24.0312718209692,22.6937867995672,22.9497639554528,23.7579670436905,24.5666966729244,22.2127188846516,22.8575346121325,24.7492197814511,24.7543837351966,10.75
Croatia,2018,Croatia 2018,3.91209006309509,1.98499695901319,1.98499695901319,15.2411424523368, Croatian Kuna ,9.60804208946651,21.3326326192788,21.385304327504,21.6487409739523,24.1501351192147,24.6032277869667,23.2822394656372,23.3933978341391,23.2492452451708,24.2927936148805,24.1677633452375,22.7598113168763,23.0108585699536,23.8441206951613,24.6624719986919,22.3318042803795,22.9748754374696,24.8491418759125,24.8554975008931,10.809689
Croatia,2020,Croatia 2020,4.38901996612549,2.02999594713784,2.02999594713784,15.225733825491, Croatian Kuna ,9.54695545553714,21.2954679996742,20.8011252429505,21.784437563159,23.8946536171775,24.5871232586701,23.3481276101591,23.3521669111018,23.2709564510213,24.2450905810333,24.0510275412448,22.6596403029731,22.921922372319,23.812456377709,24.5958767880879,22.3754715353801,22.6994466704399,24.7726072234231,24.7745639787833,10.446162
Cyprus,2010,Cyprus 2010,6.52559995651245,0.562494470265018,0.562494470265018,13.6285144926593, Euro ,10.3298004931571,20.0889525991879,19.7429949586812,21.3567300129792,23.2861873433224,23.8015190666701,22.2837043680667,22.5439886253259,22.4813153847572,23.5540951678531,23.4376641837997,20.9875045059274,21.3372816038949,23.2225012139502,23.8468540606074,21.6521321038772,22.0478718101044,23.9582682995993,23.972661430801,9.809347
Cyprus,2017,Cyprus 2017,5.69961977005005,0.63403683776909,0.63403683776909,13.6646888310197, Euro ,10.1609165818169,19.8675669263508,NA,20.7642081269509,23.5531181440996,23.6295023987961,21.9440802051205,22.2786416025196,22.2823550966785,23.4244858622132,23.5577148440212,20.8385794099883,21.1686606497627,23.085464066166,23.7210514465623,21.7196278134408,22.0290428083324,23.8255660816304,23.8564328221911,10.87
Cyprus,2018,Cyprus 2018,5.0253529548645,0.613439611346241,0.613439611346241,13.6762496400554, Euro ,10.2522764834507,19.907959284525,18.5283147722207,20.9772333657527,23.6776325319109,23.733893404893,22.0370547982611,22.3200436322205,22.29722877031,23.5314565177545,23.6586902537086,21.0338623451395,21.3253244869377,23.1641447754495,23.8283327003743,21.8527250044017,22.1526415596535,23.9284763989684,23.9657529913364,10.91709
Cyprus,2020,Cyprus 2020,5.63694000244141,0.628878701357768,0.628878701357768,13.6823505249487, Euro ,10.187274549019,19.9668132562426,NA,21.0321028733454,23.7365400796294,23.7351417960948,22.3137167778587,22.3381640497702,22.4006699486866,23.4589009356222,23.7533287728299,21.0728611234465,21.3496946432811,23.2449722725276,23.8255504860709,21.8753908349609,21.7989176030315,23.869582084875,23.9424723905978,10.91709
Czechia,2010,Czechia 2010,4.03350019454956,3.00063274659806,3.00063274659806,16.1635230244226, Czech Koruna ,9.82466077199016,21.8929339206108,19.3600431070435,23.3144972854718,25.6432467627818,25.6999995793739,24.4828319959945,24.7698417962252,24.7653592240193,25.3579948251858,25.5984631601552,24.5033641590554,24.7486867163951,24.9920497591015,25.9650128520113,23.7807830830377,23.8982693656425,25.9859560258565,26.065600088916,10.843941
Czechia,2017,Czechia 2017,3.80615997314453,3.19361271610583,3.19361271610583,16.1698629030102, Czech Koruna ,9.88257030428074,22.2270152130409,21.8005919877204,23.0984000481196,25.87655743145,25.6999995793739,24.4371063623929,24.7777602475858,24.7254802878555,25.3676567360974,25.7731218442024,24.6638893114256,24.8301538530065,25.0022588819718,26.001380496182,23.8232490545162,23.9848514881577,26.0511420057408,26.1123375667675,11.65
Czechia,2018,Czechia 2018,4.26605987548828,3.12368197177766,3.12368197177766,16.1701750662718, Czech Koruna ,10.0141340726232,22.29630516962,21.3332053010558,23.2527501281358,25.9807612089794,25.835253625309,24.6010975109858,24.9386515009956,24.9111001065999,25.4939504614205,25.8994155695259,24.7568071482197,24.9214081759107,25.1687155363989,26.1349118888059,23.9720929304486,24.106543929042,26.1828513510948,26.2407187334151,11.33578
Czechia,2020,Czechia 2020,4.72159004211426,3.18677609720809,3.18677609720809,16.169829478297, Czech Koruna ,10.0075772610605,22.296581257587,NA,23.2600382809835,25.8707603137657,25.829211310853,24.7036258402501,24.8873077398565,24.9079624127837,25.4417647082504,25.7666909538721,24.6844752020863,24.8639089951805,25.2112459222699,26.1349118888059,24.0351997136269,24.0261124058115,26.1785869523084,26.2285973728828,11.116524
Denmark,2010,Denmark 2010,8.55955028533936,1.89071073948263,1.89071073948263,15.529461627149, Danish Krone ,10.9845806049853,22.0765584662589,NA,23.2302143971206,25.8170160377593,26.2080627704412,25.2019283480391,24.7872201827231,24.7969000207629,25.7537037583454,25.6649082595629,24.2845016297646,24.6586419098822,25.6861104672133,26.3508869506406,24.1059596942426,24.3572291750142,26.5132260078467,26.4978173824939,11.091454
Denmark,2017,Denmark 2017,7.11585998535156,2.02852889404764,2.02852889404764,15.5624966598819, Danish Krone ,10.9879333012867,22.1896539888197,21.5274545553559,23.5047100511943,25.9327519897933,26.1828513510948,25.1186734239783,25.0170466828442,24.9860581443855,25.7602184393665,25.7921700391729,24.4892640869053,24.6888392838719,25.6999995793739,26.3896925250623,24.0876280855324,24.4629112585443,26.5492659443298,26.5284008058659,11.42
Denmark,2018,Denmark 2018,7.29690980911255,1.98987491923851,1.98987491923851,15.5676082968052, Danish Krone ,11.0603687493282,22.021615389747,21.6763161724653,23.5856039974812,26.0315335343526,26.2606001039689,25.1848480524514,25.1133050443883,25.0806151221525,25.8472298163556,25.9162226878422,24.5671161453454,24.7629433768749,25.7731218442024,26.4598381344288,24.1106243237383,24.5519400615488,26.6286276850037,26.6010016187289,11.37422
Denmark,2020,Denmark 2020,7.38354015350342,2.02050757948642,2.02050757948642,15.5777797659351, Danish Krone ,11.0500483814663,22.2992953552551,20.5826580208209,23.5524646496619,25.9962653955153,26.2526949244618,25.2001100525495,25.111576159487,25.1007251541245,25.8231322647767,25.87655743145,24.5704229231788,24.7142739564331,25.7666909538721,26.4566071138474,24.1974026511286,24.5448042157141,26.6286276850037,26.5953836264246,11.098828
Dominican Republic,2017,Dominican Republic 2017,3.9202675819397,3.88227196362976,3.88227196362976,16.1808117312088, Dominican Peso ,8.87598589132597,22.1758227598476,NA,22.8501876847108,23.6648192632224,24.8869740966621,22.8923996542208,23.6123628020839,23.6668488514586,24.7407087727453,23.7788616621646,23.1459793837077,23.3669884341864,23.9644966301742,25.0309479014622,22.7243652289236,23.4027306069377,25.0566829757925,25.1052680460345,6.33
Dominican Republic,2018,Dominican Republic 2018,3.91821074485779,3.9221711951218,3.9221711951218,16.1918601069743, Dominican Peso ,8.93656120469339,22.205825759303,16.3482863923947,22.9993643752377,23.7264462538383,24.9386983483768,22.9523328034859,23.8174663419516,23.8168957834008,24.7911339315649,23.9173228582095,23.2159514494143,23.4253647503474,24.0168435310166,25.0953990081586,22.7833107850872,23.4558927889679,25.1283213821842,25.1724298439262,6.6819587
Dominican Republic,2020,Dominican Republic 2020,4.51769828796387,4.05221152341569,4.05221152341569,16.2133753757534, Dominican Peso ,8.82776136765472,22.2842237915321,NA,22.9901972912218,23.3922410900258,24.8961965617335,23.0213821022876,23.7196021530799,23.7941333785657,24.729689191281,23.7435932358512,23.1559276333547,23.3783628367424,23.9900519337352,25.0238381209016,22.7063233600634,23.1751890913552,25.0410160239918,25.0907453716857,6.558533
